gene	gene_id	chromosome	lof.oe_ci.upper	mis.z_score	IEI	gwas_score	gene_burden_score	expected_n_regulators_residuals	crossdonor_correlation_mean	zscore_Th1	neglog10_adjp_Th1	zscore_Th2	neglog10_adjp_Th2	zscore_Th17	neglog10_adjp_Th17	zscore_Treg	neglog10_adjp_Treg	polar_coef_rank_Rest	polar_coef_rank_Stim8hr	polar_coef_rank_Stim48hr	polar_coef_mean_Rest	polar_coef_mean_Stim8hr	polar_coef_mean_Stim48hr	polar_rank_range	known_polar_regulator	reg_burden_sig_Rest	reg_burden_sig_Stim8hr	reg_burden_sig_Stim48hr	n_sig_regulated_cytokines_Rest	n_sig_regulated_cytokines_Stim8hr	n_sig_regulated_cytokines_Stim48hr	has_any_significant_cytokine	n_sig_regulated_cytokine_receptors_Rest	n_sig_regulated_cytokine_receptors_Stim8hr	n_sig_regulated_cytokine_receptors_Stim48hr	has_any_significant_cytokine_receptors
TIA1	ENSG00000116001	chr2	4.95E-01	2.09E+00	0	0	0	-31.993974852847206	-0.17783370998763876	-0.5613487360281679	5.540375732814527e-05	1.4531432428242794	0.4290690384554853	1.0784914819851763	0.39616323398980197	3.8624223813635012	3.344544859115501	0.0190252801667969	0.1670911869587366	0.1308900523560209	0.0281158865519229	0.0095232005091155	0.0102859539864746	0.1480659067919397	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TIAL1	ENSG00000151923	chr10	2.20E-01	4.71E+00	0	0	0	-32.79105887639327	0.5506552814700958									0.7988011467292155	0.978604177279674	0.9465968586387434	-0.0093324461569343	-0.0198789895885198	-0.0163289474156557	0.17980303055045843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
TIAM1	ENSG00000156299	chr21	4.89E-01	2.41E+00	0	0.527899	0	54.96741608897786		0.7158720128828947	5.540375732814527e-05	1.1750679140404314	0.30275741332424977	0.50991036653559	0.1455789690881556	-0.3974496036522154	0.11474187250313284	0.6718790721918165	0.6199694345389709	0.9031413612565444	-0.0044733432130489	-0.002356490777446	-0.0128779092146095	0.2831719267175735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIAM2	ENSG00000146426	chr6	6.30E-01	1.44E+00	0	0.06772	0	43.80799143204663		0.8218984890664475	5.540375732814527e-05	0.9279791970816511	0.20931421377370366	1.5560295433976403	0.6807059525968031	5.193807093600482	5.805641329902955									0.0	0.0	0.0								
TICAM1	ENSG00000127666	chr19	NA	6.02E-01	1	0.707958	0	-15.399473690936617						0.0760424759500287	0.018159769121366513											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TICAM2	ENSG00000243414	chr5	1.99E+00	-6.45E-01	0	0	0			0.13068355451637734	5.540375732814527e-05	-0.9504157941526897	0.21788223587237363			3.262939072127907	2.4685162680075377																			
TICRR	ENSG00000140534	chr15	8.56E-01	-2.23E+00	0	0	0	-2.545968105710255		0.10249559167784034	5.540375732814527e-05	1.1354441085145255	0.2835223488875981	-0.8154796449438152	0.26799852971040894	-1.1392565715750416	0.45621987675518616									0.0	0.0	0.0								
TIE1	ENSG00000066056	chr1	8.13E-01	1.81E+00	0	0	0			0.4766230192182722		2.234670610121623	0.9429448081788536	-0.7629961078455937	0.2452681459600381	1.5026010124252915	0.6852912146657016																			
TIFA	ENSG00000145365	chr4	NA	8.49E-01	0	0.122965	0	21.696575895759466		4.631684056407403	3.0553127322455578	-3.1319418114304503	1.8336548173483063	7.110292034890679	10.580782209904793	3.320167265521016	2.546718689372134									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIFAB	ENSG00000255833	chr5	NA	-5.49E-01	0	0.10026	0																													
TIGAR	ENSG00000078237	chr12	7.35E-01	1.64E+00	0	0	0	23.30419254679104	0.1659262927126539									0.1125879593432369	0.1383087111563933	0.3659685863874345	0.0155738110634969	0.0106583219414498	0.0029413881592776	0.2533806270441976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIGD1	ENSG00000221944	chr2	1.36E+00	-4.68E+00	0	0	0	-11.79817369150557										0.8960125097732604	0.6670911869587366	0.4277486910994764	-0.0154731040665138	-0.0034912322098214	0.001543344791289	0.468263818673784	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
TIGD2	ENSG00000180346	chr4	8.11E-01	4.69E-01	0	0.424123	0	-4.527118993380264																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIGD3	ENSG00000173825	chr11	8.89E-01	5.18E-01	0	0	0	-11.997556467684793																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIGD4	ENSG00000169989	chr4	1.17E+00	4.39E-01	0	0.086308	0	-9.724107305972383		-0.717905082741607	5.540375732814527e-05	0.8023513828714829	0.1691659759139349			-0.8148230549271236	0.28558545049550277									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIGD5	ENSG00000179886	chr8	1.17E+00	-1.50E-01	0	0	0	-20.663340674397972						0.9722199199842416	0.34158804996077546											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIGD6	ENSG00000164296	chr5	1.85E+00	5.62E-01	0	0.038117	0	-9.512024682611898	0.499882567535352									0.5363565285379203	0.9238410596026492	0.6973821989528796	-8.138267720038643e-05	-0.013596485192742	-0.0051237086810223	0.3874845310647289	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
TIGD7	ENSG00000140993	chr16	1.45E+00	-6.30E-01	0	0	0	14.903251453041877																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIGIT	ENSG00000181847	chr3	9.31E-01	2.17E-01	0	0	0	37.67336677829203		-0.13993128732319826	5.540375732814527e-05	0.20613301980875945	0.031996208097657214	-5.251001508229599	5.84476354220753	5.775583517869737	7.110475396604289									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMD4	ENSG00000145850	chr5	1.02E+00	-1.27E-01	0	0	0	17.73951647761012		4.294345523519817	2.481719321582788	-2.704151335861467	1.367464451024005	-2.52898101073682	1.506068691707915	-3.8601204948765506	3.3408023858377307									0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMELESS	ENSG00000111602	chr12	8.76E-01	7.67E-01	0	0	0	-13.296426268699022						-0.9050102800595975	0.3087182104323701											0.0	0.0	0.0								
TIMM10	ENSG00000134809	chr11	2.26E+00	1.26E+00	0	0	0	46.22640310879495	0.0762081965349788	0.013410678370839708	5.540375732814527e-05	0.9125374629996559	0.2039097024704715	-2.038557176124489	1.049881965779731	-3.2586098249310376	2.4624212142647353	0.5035183737294762	0.293428425878757	0.0806282722513089	0.0009300901588338	0.0056760789524378	0.0133487112525163	0.42289010147816725	0.0	0.0	0.0	0.0	10.0	2.0	0.0	1.0	3.0	1.0	1.0	1.0
TIMM10B	ENSG00000132286	chr11	2.03E+00	-1.17E+00	0	0	0	-28.637641124274936		0.5336481658157913	5.540375732814527e-05	-0.12116674441354065	0.019094365413808108			-3.8284817175061527	3.2907663392533193									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMM13	ENSG00000099800	chr19	1.32E+00	-5.26E-01	0	0	0	66.85297635214694		-0.31240496726787537	5.540375732814527e-05	0.5784535549612461	0.1089537864102834	-2.608528114947211	1.5868786092519587	-3.3241442306327085	2.5523602809446615	0.1936408652593171	0.0843097300050942	0.0782722513089005	0.0111196193127957	0.0136732993461085	0.0135246190106006	0.11536861395041659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMM17A	ENSG00000134375	chr1	8.72E-01	2.65E-01	0	0	0	21.50094181983262		-0.14702941005641126	5.540375732814527e-05	0.8940261162839921	0.19738304325725095	-2.9495413892344	1.9707675260155189	-2.922595985410527	2.0308367052014673									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMM17B	ENSG00000126768	chrX	1.06E+00	1.32E+00	0	0	0	-34.22598401788483	0.2481673328403001									0.5175918686473807	0.9256240448293428	0.8070680628272251	0.0004446181896143	-0.0137612288262003	-0.0084723408660645	0.4080321761819621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMM21	ENSG00000075336	chr18	1.47E+00	2.68E-01	0	0.344862	0	-6.175858916630429		-0.1884635729638417	5.540375732814527e-05	0.3448171369702043	0.05933727114163204	-1.7624329000137626	0.8267335967019698	-4.043253613008458	3.6317934558613443									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMM22	ENSG00000177370	chr17	1.06E+00	-6.75E-01	0	0.074479	0			-0.6056100295615945	5.540375732814527e-05	0.14721584069118776	0.02303148146386299	-0.8386653854568576	0.2784847758749457	-0.9498464740080104	0.35182346996389946																			
TIMM23	ENSG00000265354	chr10	9.07E-01	1.75E+00	0	0	0	32.52863661291194		0.044241011622470724	5.540375732814527e-05	0.4699498385588128	0.08413334350271069	-2.2080289199245797	1.197264609723273	-1.9579558523472413	1.0366615501941026									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMM23B	ENSG00000204152	chr10	1.36E+00	1.07E+00	0	0	0																													
TIMM23B-AGAP6	ENSG00000178440	chr10	1.08E+00	1.87E+00	0	0	0																													
TIMM29	ENSG00000142444	chr19	1.67E+00	-4.20E-01	0	0.084251	0	-31.21968098787136																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMM44	ENSG00000104980	chr19	7.62E-01	5.35E-01	0	0	0			0.6417384358588276	5.540375732814527e-05	-0.5625684110020517	0.10513885885146	-2.86717944587605	1.8721429112686443	-3.0370333913890923	2.171610522627616																			
TIMM50	ENSG00000105197	chr19	9.12E-01	3.85E-01	0	0	0	2.0328762571979033	0.0597736523075941	0.47561758686493155	5.540375732814527e-05	0.49852651429111366	0.0903536850107731	-1.3337974495108629	0.539081615703648	-3.567258782710838	2.895058064569287	0.6909043523586135	0.5458481915435558		-0.0051864497840198	-0.000562007718981		0.14505616081505768	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
TIMM8A	ENSG00000126953	chrX	9.31E-01	2.02E+00	0	0	0	-0.5497009236033108		-0.13785712450646753	5.540375732814527e-05	1.0095716140130637	0.23781915450091376	-2.352314286975918	1.3329952401869287	-1.2243782509331558	0.5062606605333421	0.3687776909043523	0.3428425878757004	0.0683246073298429	0.0049908730766071	0.0043354031298153	0.0139909953667096	0.3004530835745094	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TIMM8B	ENSG00000150779	chr11	1.24E+00	2.14E-01	0	0.034776	0	5.9708268858731275	0.2825706052722322					-1.9005843585476718	0.9352758262205135			0.2376856919468334	0.3751910341314314	0.1696335078534031	0.0092724052926039	0.0036059220165916	0.00887659858818	0.2055575262780283	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	2.0	1.0
TIMM9	ENSG00000100575	chr14	1.26E+00	5.85E-01	0	0.066701	0	-15.021464780805461	-0.05458798306553815	-0.4448243252647165	5.540375732814527e-05	0.9860570907234989	0.22949158020457663	-1.0616173055254758	0.3873597697624679	-1.356993324150428	0.5879603364121669	0.9124315871774824	0.4388690779419256	0.5235602094240838	-0.016997525781927	0.0021294107312214	-0.0007986394367223	0.4735625092355568	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TIMMDC1	ENSG00000113845	chr3	1.07E+00	4.62E-01	0	0.545822	0	-4.828305777208409	0.5249689308724093	0.3539933364208715	5.540375732814527e-05	0.1668051460380952	0.026233431130848462	1.2006312228826759	0.46146749904050915	-4.5841304165549674	4.592788016568478	0.7584050039093041	0.4378502292409577	0.0664921465968586	-0.0076484163895626	0.0021429338332602	0.0141093692715546	0.6919128573124455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
TIMP1	ENSG00000102265	chrX	7.65E-01	1.23E+00	0	0	0	60.62966626799548	0.31210103973583214	-0.9907641804283293	5.540375732814527e-05	-0.7238974574344328	0.14702512045684094	0.8820205420186653	0.29884236310032913	-6.858227347481447	9.910224166670844	0.7294761532447225	0.3996434029546612	0.518324607329843	-0.0065622166339548	0.0029195576125959	-0.0006774960691242	0.32983275029006126	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0
TIMP2	ENSG00000035862	chr17	4.33E-01	1.89E+00	0	0.033237	0	1.8491223756816904		0.9354611107732491	5.540375732814527e-05	-1.794792914019879	0.6183448686570003	3.7074833110952605	3.0049344616215885	1.3470537896469477	0.5818599638332553									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMP3	ENSG00000100234	chr22	6.06E-01	2.45E+00	0	0.500718	0							0.5023985656512172	0.14265786999117508														0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMP4	ENSG00000157150	chr3	1.41E+00	-5.43E-01	0	0.595769	0			2.6145136003633422	0.5153275403473278	0.007585325706510295	0.0008167628055978115	5.836816776222053	7.183091013862212	2.9963753848092756	2.121527865572993																			
TINAG	ENSG00000137251	chr6	1.37E+00	-1.93E+00	0	0.072742	0																													
TINAGL1	ENSG00000142910	chr1	7.31E-01	2.29E+00	0	0	0																													
TINF2	ENSG00000092330	chr14	7.39E-01	1.01E+00	1	0	0			-0.13639768756297202	5.540375732814527e-05	-0.4176998197160254	0.07199423749463145	-0.9931673306815456	0.3520294088346791	-1.3326137097101989	0.5736698672830535																			
TIPARP	ENSG00000163659	chr3	3.44E-01	2.71E+00	0	0.033014	0	22.358293634670304	0.37667922651817276	0.3606954202442862	5.540375732814527e-05	-2.387509976093246	1.073913835055511	3.1929158463307545	2.280249414296326	0.2891784306315151	0.07902482120250709	0.1576752671357831	0.2855323484462557	0.0615183246073298	0.0128831119801146	0.0059273717547976	0.0143865597987627	0.22401402383892588	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0
TIPIN	ENSG00000075131	chr15	1.11E+00	1.13E+00	0	0	0			0.2911833758801694	5.540375732814527e-05	0.500880108212373	0.0908209408901718	-4.170207494454474	3.7512267518203855	-1.3402586739640496	0.5782502997709656																			
TIPRL	ENSG00000143155	chr1	5.25E-01	1.84E+00	0	0	0	-43.80973343565705	0.5519832160424597									0.6492051081574146	0.3550687722873153	0.7981675392670157	-0.0036814402875661	0.0040786026618778	-0.008119614034424	0.44309876697970035	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	2.0	1.0	1.0
TIRAP	ENSG00000150455	chr11	1.47E+00	2.30E-01	1	0.041449	0	-18.020005923374686																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TJAP1	ENSG00000137221	chr6	8.87E-01	2.36E-01	0	0	0	-24.330050530198744																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TJP1	ENSG00000104067	chr15	2.86E-01	1.96E+00	0	0.341154	0			-0.1729296632504697	5.540375732814527e-05	-0.47976061456212343	0.08649784298622741	2.7642181726753963	1.756303461386937	6.876639776207131	9.960863557859764																			
TJP2	ENSG00000119139	chr9	8.14E-01	2.65E-01	0	0.085127	0			0.8107040736217028	5.540375732814527e-05	-0.011289631041451162	0.001385762166666664	1.782315579278367	0.8410590565172194	-0.17736542758709956	0.04544330900083562																			
TJP3	ENSG00000105289	chr19	9.77E-01	-5.18E-01	0	0	0			-0.9896754789125163	5.540375732814527e-05	0.10926773713840127	0.01736473208304435	0.9487138449065456	0.3295999093124283	-0.24182780270708604	0.06522571929241482												0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TK1	ENSG00000167900	chr17	9.22E-01	1.55E+00	0	0	0	39.80264164525229		0.21116164300600532	5.540375732814527e-05	0.22651036080379014	0.03473699766119825	0.721981141396312	0.22830302960848706	-1.9984819561017564	1.0714462984985507									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TK2	ENSG00000166548	chr16	1.11E+00	7.08E-01	0	0	0	43.42490909008128		0.022221133712041333	5.540375732814527e-05	0.10122575833117464	0.01603026074044283	0.12032326563065297	0.02851820304120685	1.7854330651732753	0.8944965507073637									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TKFC	ENSG00000149476	chr11	9.64E-01	9.55E-01	0	0	0	10.628339826802579		-1.048578594761273	5.540375732814527e-05	1.665304254873977	0.544762033359951	-1.128346611259436	0.4217627288352361	-0.5136012524570116	0.15799410454108773	0.3106593692989314		0.1704188481675392	0.0067231253364229		0.0088622240022529	0.1402405211313922	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TKT	ENSG00000163931	chr3	9.38E-01	1.84E+00	0	0	0																						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TKTL1	ENSG00000007350	chrX	1.21E-01	-1.24E+00	0	0	0			0.3209876159165228	5.540375732814527e-05	-1.7891940465722331	0.6144958040233288	-2.0051292699233065	1.0237404157852172	-5.670531905298219	6.863661055722739												0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TKTL2	ENSG00000151005	chr4	NA	-3.86E-01	0	0.140524	0																													
TLCD1	ENSG00000160606	chr17	1.42E+00	-3.22E-01	0	0	0	4.467119826128055		-0.5056748481100775	5.540375732814527e-05	1.495280635859942	0.4506508330486538	-2.5786136513662274	1.5568180388619268	1.440360587606334	0.6434739002444967									1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLCD2	ENSG00000185561	chr17	1.39E+00	-3.03E-01	0	0	0			-0.849732705500508	5.540375732814527e-05	0.5978609417361803	0.11327201446381809	1.5397363214488968	0.669866232017406	7.370116819821083	11.415713141256715																			
TLCD3A	ENSG00000167695	chr17	8.54E-01	4.29E-01	0	0	0	5.719406415105247		-0.08481027489600228	5.540375732814527e-05	-2.1018860022077854	0.8335356911054692	1.6222468485390245	0.7253330554981605	-4.586430018972429	4.596349937850802									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLCD3B	ENSG00000149926	chr16	6.83E-01	1.43E+00	0	0	0							0.2014731024016338	0.05005728025631537																					
TLCD4	ENSG00000152078	chr1	5.42E-01	1.32E+00	0	0	0							4.0676691129452704	3.575604729955617																					
TLCD4-RWDD3	ENSG00000271092	chr1	7.57E-01	9.44E-01	0	0	0																													
TLCD5	ENSG00000181264	chr11	1.13E+00	4.06E-01	0	0.076197	0	28.656922109243197		-0.03602914183525045	5.540375732814527e-05	1.0371335751803072	0.24738714000332698	-0.5593360708546857	0.16420965156311115	6.18211397167707	8.098220665214486									1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLDC2	ENSG00000101342	chr20	1.17E+00	-3.24E-01	0	0	0																						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLE1	ENSG00000196781	chr9	3.37E-01	3.14E+00	0	0.715083	0	-7.257443697260759																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLE2	ENSG00000065717	chr19	9.23E-01	-3.94E-01	0	0	0	-7.116156526197596		-1.0016822282314979	5.540375732814527e-05	2.171853656605334	0.893156310339322	3.7966720003259957	3.140824511634304	-3.704352231282057	3.09982728623859									0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLE3	ENSG00000140332	chr15	2.35E-01	4.66E+00	0	0.633168	0			0.7990745449050008	5.540375732814527e-05	-0.4270306319767181	0.0739973212278438	3.7013068512199623	2.9957870519197294	1.5392105446992193	0.7111065237340458																			
TLE4	ENSG00000106829	chr9	1.56E-01	4.36E+00	0	0.736805	0	2.852378113513478		0.2594481485505867	5.540375732814527e-05	4.690421120750171	4.163977853820337	-0.982921622416339	0.34715618404057713	2.6229704762013855	1.68475534449569									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLE5	ENSG00000104964	chr19	5.09E-01	2.74E+00	0	0	0	10.973735951910362		-0.26719611460168563	5.540375732814527e-05	-0.22554897028867535	0.03473699766119825	0.04156263061328342	0.010512197022468207	-2.307302615859696	1.3559698375365696									0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLE6	ENSG00000104953	chr19	1.14E+00	-1.49E+00	0	0	0			-0.5793338589286575	5.540375732814527e-05	1.566802498552995	0.4883606081155762	-0.06350531973862543	0.015429136106906119	0.028653113678220925	0.007034721841475854																			
TLK1	ENSG00000198586	chr2	3.20E-01	4.98E+00	0	0.463177	0	-12.085827957470926						-1.0203374229612516	0.3656781760452002			0.9194683346364348	0.9424350483953132	0.36282722513089	-0.017975976920745	-0.0151035815673929	0.0030166041791901	0.5796078232644233	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TLK2	ENSG00000146872	chr17	1.01E-01	8.56E+00	0	0	0	-25.964594381093463		-1.232452390099129	5.540375732814527e-05	-0.09614178567476846	0.014900432743996588			0.1278352675209491	0.032535237909277655									1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLL1	ENSG00000038295	chr4	4.85E-01	1.44E+00	0	0.759448	0							-0.4618859734272024	0.12846517442577993																					
TLL2	ENSG00000095587	chr10	1.01E+00	5.51E-02	0	0	0																													
TLN1	ENSG00000137076	chr9	2.39E-01	6.10E+00	0	0	0	-10.733312152821947	0.5726384893498521	0.06908015770877898	5.540375732814527e-05	-0.3019766062970569	0.050243936444646926	0.5664588990572061	0.1670141824111877	0.016566903442481185	0.0038636126556090777	0.6132395100338807	0.3115129903209373	0.343979057591623	-0.0025850660897034	0.0051803948219886	0.0035128708031456	0.30172651971294334	0.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	1.0
TLN2	ENSG00000171914	chr15	4.67E-01	1.48E+00	0	0	0	-7.5914759348848655		1.9089237939119685	0.05309778613025992	0.5519241051828475	0.10292906031566072	3.8598322245693453	3.2398685182043314	4.068707194221847	3.675037098114507									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLNRD1	ENSG00000140406	chr15	1.12E+00	-6.86E-01	0	0	0	9.521767883882992		0.36799856617527255	5.540375732814527e-05	-2.7628265652802977	1.4266432467066794	-7.703199360330271	12.393042807140652	-4.823050871529572	5.048547289933304									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLR1	ENSG00000174125	chr4	1.38E+00	-1.56E-01	0	0.92855	0	42.89270238221835		1.1868133564855803	5.540375732814527e-05	-2.6199998359430103	1.2865680263008417	1.9706925358912157	0.9945844446962464	-2.0113708528814347	1.0823278490484463									0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLR10	ENSG00000174123	chr4	NA	5.41E-02	0	0.557121	0			0.965555277569561	5.540375732814527e-05	-2.7599953714653873	1.4238117258716376	0.2525083859247804	0.063634618481811	-1.0637837116160396	0.41235451687198643																			
TLR2	ENSG00000137462	chr4	1.44E+00	1.31E+00	0	0.039743	0	-9.759944088572025		-1.1384379092215553	5.540375732814527e-05	3.9012433076196458	2.8632871798481787	1.0664777692460115	0.38988475180164306	-2.37874109018434	1.4276063122983205									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLR3	ENSG00000164342	chr4	8.35E-01	8.26E-01	1	0.853735	0			-0.41561443172837564	5.540375732814527e-05	-1.7227947081646862	0.5751522680389548	-2.5273981881084744	1.5046706126017257	1.4259042656071648	0.6334338648033356																			
TLR4	ENSG00000136869	chr9	9.31E-01	4.99E-01	1	0.815933	0			-0.6938976641673639	5.540375732814527e-05	-0.27665699145025086	0.04442092074609724	-5.174548158565539	5.680244537408542	-4.390888541506277	4.235376219859441																			
TLR5	ENSG00000187554	chr1	NA	7.53E-01	0	0.398723	0	-10.006754456860817		-6.233883666187132	6.581178755930235	3.5791291936254326	2.4034889121261047	-9.023855396140778	17.031001346942475	5.866952122652999	7.324011467177948	0.3651290070367474	0.5682628629648497	0.7808900523560209	0.0050827403029375	-0.0011416195254195	-0.0075251968387301	0.41576104531927355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLR6	ENSG00000174130	chr4	9.78E-01	1.90E+00	0	0.052026	0	16.87249991663925		1.1009216503407704	5.540375732814527e-05	-4.415094158333799	3.682851194870977	0.3386710126374544	0.0884204160896782	-2.039161946777977	1.1067564825061709									0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLR7	ENSG00000196664	chrX	5.08E-01	3.74E+00	1	0.042883	0			-0.977353686564515	5.540375732814527e-05	-0.5913885170670581	0.11190193878378271	-4.94998594140748	5.216600460007667	4.788679828967998	4.981551698347242																			
TLR8	ENSG00000101916	chrX	5.67E-01	3.49E+00	1	0.036349	0																													
